HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2458134.98097,2018-01-16.4760982,bb,1.70,17.052,>17.052,99.990,0.236,0.116,V
2458134.98226,2018-01-16.4773837,bb,1.69,17.105,>17.105,99.990,0.305,0.110,V
2458135.95804,2018-01-17.4531166,bb,1.99,16.956,>16.956,99.990,0.365,0.127,V
2458135.95932,2018-01-17.4543989,bb,1.99,16.897,>16.897,99.990,-0.128,0.134,V
2458135.96059,2018-01-17.4556734,bb,2.04,16.957,>16.957,99.990,0.122,0.126,V
2458137.85340,2018-01-19.3484248,br,1.59,17.715,>17.715,99.990,0.052,0.060,g
2458137.85465,2018-01-19.3496662,br,1.68,17.619,>17.619,99.990,-0.081,0.065,g
2458137.85604,2018-01-19.3510549,br,1.51,17.738,>17.738,99.990,0.230,0.058,g
2458137.93577,2018-01-19.4307862,bb,2.19,16.920,>16.920,99.990,-0.245,0.131,V
2458137.93705,2018-01-19.4320782,bb,2.12,16.894,>16.894,99.990,0.231,0.134,V
2458137.93835,2018-01-19.4333746,bb,2.22,16.800,>16.800,99.990,0.104,0.146,V
2458138.84967,2018-01-20.3446712,br,1.52,17.716,>17.716,99.990,0.048,0.060,g
2458138.85092,2018-01-20.3459219,br,1.42,17.772,>17.772,99.990,0.231,0.057,g
2458138.85217,2018-01-20.3471582,br,1.48,17.642,>17.642,99.990,0.147,0.064,g
2458138.95944,2018-01-20.4544277,bb,1.69,16.995,>16.995,99.990,0.122,0.122,V
2458138.96072,2018-01-20.4557034,bb,1.63,17.057,>17.057,99.990,0.096,0.115,V
2458138.96200,2018-01-20.4569805,bb,1.58,17.131,>17.131,99.990,0.028,0.108,V
2458139.85093,2018-01-21.3458957,br,2.01,17.621,>17.621,99.990,0.110,0.065,g
2458139.85217,2018-01-21.3471275,br,2.22,99.990,99.990,99.990,99.990,99.990,g
2458141.82862,2018-01-23.3235247,br,1.39,17.783,>17.783,99.990,0.190,0.056,g
2458141.82983,2018-01-23.3247437,br,1.38,17.852,>17.852,99.990,0.112,0.053,g
2458141.83105,2018-01-23.3259626,br,1.43,17.779,>17.779,99.990,0.001,0.056,g
2458141.91888,2018-01-23.4137885,bb,1.73,16.916,>16.916,99.990,0.217,0.131,V
2458141.92016,2018-01-23.4150672,bb,1.68,17.102,>17.102,99.990,0.313,0.111,V
2458141.92144,2018-01-23.4163430,bb,1.62,16.951,>16.951,99.990,0.169,0.127,V
2458142.85896,2018-01-24.3538460,br,1.35,17.710,>17.710,99.990,0.171,0.060,g
2458142.86018,2018-01-24.3550649,br,1.35,17.815,>17.815,99.990,0.010,0.054,g
2458142.86140,2018-01-24.3562827,br,1.35,17.783,>17.783,99.990,0.159,0.056,g
2458143.85939,2018-01-25.3542517,br,1.38,17.818,>17.818,99.990,0.135,0.054,g
2458143.86061,2018-01-25.3554703,br,1.49,17.796,>17.796,99.990,0.075,0.055,g
2458143.86183,2018-01-25.3566856,br,1.40,17.628,>17.628,99.990,0.175,0.065,g
2458147.87607,2018-01-29.3708515,bb,1.72,16.100,>16.100,99.990,0.231,0.279,V
2458147.87734,2018-01-29.3721228,bb,1.80,16.025,>16.025,99.990,0.316,0.298,V
2458147.87861,2018-01-29.3733979,bb,1.79,15.917,>15.917,99.990,0.266,0.330,V
2458148.87438,2018-01-30.3691449,br,2.00,16.267,>16.267,99.990,-0.256,0.226,g
2458148.87559,2018-01-30.3703675,br,2.00,16.168,>16.168,99.990,0.017,0.248,g
2458148.87681,2018-01-30.3715840,br,2.13,16.214,>16.214,99.990,-0.208,0.237,g
2458148.91413,2018-01-30.4089046,bb,1.70,15.706,>15.706,99.990,-0.370,0.401,V
2458148.91540,2018-01-30.4101681,bb,1.68,15.790,>15.790,99.990,-0.678,0.371,V
2458148.91666,2018-01-30.4114344,bb,1.77,15.680,>15.680,99.990,0.045,0.410,V
2458156.77195,2018-02-07.2666629,br,1.43,16.689,>16.689,99.990,0.227,0.153,g
2458156.77316,2018-02-07.2678704,br,1.41,99.990,99.990,99.990,99.990,99.990,g
2458156.77437,2018-02-07.2690775,br,1.39,99.990,99.990,99.990,99.990,99.990,g
2458157.76925,2018-02-08.2639656,br,2.45,16.986,>16.986,99.990,0.167,0.117,g
2458157.77048,2018-02-08.2651927,br,2.45,16.978,>16.978,99.990,0.128,0.117,g
2458158.77024,2018-02-09.2649512,br,1.45,17.904,17.876,0.214,0.257,0.050,g
2458158.77147,2018-02-09.2661790,br,1.43,17.782,>17.782,99.990,0.093,0.056,g
2458158.77268,2018-02-09.2673950,br,1.44,17.643,>17.643,99.990,0.313,0.064,g
2458158.97133,2018-02-09.4660464,bb,2.07,16.894,>16.894,99.990,0.097,0.134,V
2458158.97260,2018-02-09.4673171,bb,2.11,16.886,>16.886,99.990,-0.160,0.135,V
2458158.97387,2018-02-09.4685811,bb,2.12,16.841,>16.841,99.990,-0.074,0.141,V
2458159.76341,2018-02-10.2581307,br,1.54,17.784,>17.784,99.990,0.043,0.056,g
2458159.76464,2018-02-10.2593581,br,1.54,99.990,99.990,99.990,99.990,99.990,g
2458159.76587,2018-02-10.2605855,br,1.48,99.990,99.990,99.990,99.990,99.990,g
2458161.75997,2018-02-12.2547030,br,1.54,17.679,>17.679,99.990,0.098,0.062,g
2458161.76119,2018-02-12.2559171,br,1.54,17.725,>17.725,99.990,0.176,0.059,g
2458161.76241,2018-02-12.2571350,br,1.53,17.785,>17.785,99.990,0.058,0.056,g
2458161.94879,2018-02-12.4435260,bb,1.68,17.044,>17.044,99.990,0.157,0.117,V
2458161.95007,2018-02-12.4447946,bb,1.64,16.934,>16.934,99.990,0.116,0.129,V
2458161.95133,2018-02-12.4460578,bb,1.66,17.125,>17.125,99.990,-0.089,0.108,V
2458162.75409,2018-02-13.2488229,br,1.43,99.990,99.990,99.990,99.990,99.990,g
2458162.75531,2018-02-13.2500417,br,1.44,99.990,99.990,99.990,99.990,99.990,g
2458162.75653,2018-02-13.2512597,br,1.43,17.795,>17.795,99.990,-0.055,0.055,g
2458163.77563,2018-02-14.2703703,br,1.58,16.806,>16.806,99.990,0.184,0.138,g
2458163.77684,2018-02-14.2715784,br,1.65,16.766,>16.766,99.990,0.006,0.143,g
2458163.77806,2018-02-14.2728047,br,1.56,16.635,>16.635,99.990,0.072,0.161,g
2458164.75580,2018-02-15.2505521,br,1.48,17.676,>17.676,99.990,0.070,0.062,g
2458164.75701,2018-02-15.2517640,br,1.47,17.708,>17.708,99.990,0.106,0.060,g
2458164.75823,2018-02-15.2529913,br,1.49,17.745,>17.745,99.990,0.111,0.058,g
2458165.75102,2018-02-16.2457828,br,1.50,17.215,>17.215,99.990,0.211,0.094,g
2458165.75224,2018-02-16.2470035,br,1.52,17.004,>17.004,99.990,-0.044,0.115,g
2458165.75345,2018-02-16.2482229,br,1.48,99.990,99.990,99.990,99.990,99.990,g
2458170.74061,2018-02-21.2354655,br,1.44,99.990,99.990,99.990,99.990,99.990,g
2458170.74183,2018-02-21.2366865,br,1.43,17.193,>17.193,99.990,0.071,0.096,g
2458170.74305,2018-02-21.2379013,br,1.39,17.480,>17.480,99.990,0.107,0.074,g
2458170.94739,2018-02-21.4422510,bb,1.68,17.081,>17.081,99.990,0.199,0.113,V
2458170.94866,2018-02-21.4435253,bb,1.65,17.076,>17.076,99.990,-0.066,0.113,V
2458170.94994,2018-02-21.4448038,bb,1.64,17.021,>17.021,99.990,-0.245,0.119,V
2458171.76714,2018-02-22.2620136,br,1.42,99.990,99.990,99.990,99.990,99.990,g
2458171.76837,2018-02-22.2632442,br,1.44,17.693,>17.693,99.990,0.097,0.061,g
2458171.76958,2018-02-22.2644629,br,1.46,17.639,>17.639,99.990,0.216,0.064,g
2458180.65545,2018-03-03.1505958,br,1.83,16.358,>16.358,99.990,-0.189,0.208,g
2458180.65667,2018-03-03.1518142,br,1.80,16.199,>16.199,99.990,-0.500,0.241,g
2458180.65788,2018-03-03.1530283,br,1.79,16.177,>16.177,99.990,-0.094,0.246,g
2458181.94016,2018-03-04.4353464,br,1.59,16.269,>16.269,99.990,-0.326,0.226,g
2458181.94139,2018-03-04.4365878,br,1.58,16.267,>16.267,99.990,0.399,0.226,g
2458181.94263,2018-03-04.4378186,br,1.48,16.272,>16.272,99.990,0.244,0.225,g
2458184.66510,2018-03-07.1603980,br,1.58,17.662,>17.662,99.990,0.148,0.063,g
2458184.66631,2018-03-07.1616101,br,1.55,17.675,>17.675,99.990,0.060,0.062,g
2458184.66753,2018-03-07.1628293,br,1.55,17.516,>17.516,99.990,0.079,0.072,g
2458184.99608,2018-03-07.4913958,bb,1.68,16.450,>16.450,99.990,0.379,0.202,V
2458184.99735,2018-03-07.4926659,bb,1.69,16.435,>16.435,99.990,-0.076,0.205,V
2458184.99863,2018-03-07.4939430,bb,1.63,16.446,>16.446,99.990,0.470,0.203,V
2458185.79432,2018-03-08.2896828,bb,1.71,17.007,>17.007,99.990,0.098,0.121,V
2458185.79561,2018-03-08.2909664,bb,1.70,16.906,>16.906,99.990,0.182,0.133,V
2458185.79689,2018-03-08.2922407,bb,1.69,16.923,>16.923,99.990,0.096,0.131,V
2458187.90183,2018-03-10.3972778,br,1.60,17.181,>17.181,99.990,0.182,0.097,g
2458187.90304,2018-03-10.3984906,br,1.60,17.371,>17.371,99.990,-0.007,0.082,g
2458187.90427,2018-03-10.3997114,br,1.65,17.282,>17.282,99.990,0.138,0.089,g
2458188.72579,2018-03-11.2212765,bb,2.21,99.990,99.990,99.990,99.990,99.990,V
2458188.77191,2018-03-11.2674013,bb,1.92,99.990,99.990,99.990,99.990,99.990,V
2458188.77319,2018-03-11.2686820,bb,1.83,99.990,99.990,99.990,99.990,99.990,V
2458191.60828,2018-03-14.1039133,br,1.52,99.990,99.990,99.990,99.990,99.990,g
2458191.60951,2018-03-14.1051421,br,1.50,99.990,99.990,99.990,99.990,99.990,g
2458191.61073,2018-03-14.1063599,br,1.50,17.342,>17.342,99.990,-0.014,0.084,g
2458193.63544,2018-03-16.1311834,br,1.51,17.509,>17.509,99.990,0.175,0.072,g
2458193.63666,2018-03-16.1323952,br,1.53,17.549,>17.549,99.990,0.210,0.069,g
2458193.63789,2018-03-16.1336270,br,1.52,17.462,>17.462,99.990,0.216,0.075,g
2458194.73651,2018-03-17.2323081,br,1.43,17.752,>17.752,99.990,0.159,0.058,g
2458194.73774,2018-03-17.2335348,br,1.38,17.645,>17.645,99.990,0.030,0.064,g
2458194.73895,2018-03-17.2347466,br,1.39,17.667,>17.667,99.990,0.022,0.062,g
2458196.82365,2018-03-19.3195703,bb,1.65,16.916,>16.916,99.990,-0.067,0.131,V
2458196.82492,2018-03-19.3208435,bb,1.66,16.943,>16.943,99.990,0.063,0.128,V
2458196.82621,2018-03-19.3221319,bb,1.68,17.009,>17.009,99.990,0.185,0.121,V
2458198.70004,2018-03-21.1960686,br,1.41,17.665,>17.665,99.990,0.222,0.062,g
2458198.70125,2018-03-21.1972858,br,1.44,17.564,>17.564,99.990,0.037,0.068,g
2458198.70248,2018-03-21.1985156,br,1.44,99.990,99.990,99.990,99.990,99.990,g
2458203.64938,2018-03-26.1457325,br,1.47,16.420,>16.420,99.990,0.242,0.196,g
2458203.65062,2018-03-26.1469653,br,1.47,16.582,>16.582,99.990,0.163,0.169,g
2458203.65183,2018-03-26.1481832,br,1.41,16.813,>16.813,99.990,0.369,0.137,g
2458206.86520,2018-03-29.3617695,bb,2.08,15.833,>15.833,99.990,-0.382,0.356,V
2458206.86648,2018-03-29.3630458,bb,2.07,15.765,>15.765,99.990,-0.228,0.379,V
2458206.86777,2018-03-29.3643371,bb,2.10,15.815,>15.815,99.990,0.246,0.362,V
2458208.76023,2018-03-31.2569269,br,1.56,15.947,>15.947,99.990,0.622,0.303,g
2458208.76144,2018-03-31.2581460,br,1.61,16.067,>16.067,99.990,0.222,0.272,g
2458208.76267,2018-03-31.2593673,br,1.60,16.281,>16.281,99.990,-0.002,0.223,g
2458209.59684,2018-04-01.0936016,br,1.51,15.488,>15.488,99.990,-0.286,0.463,g
2458209.59806,2018-04-01.0948167,br,1.53,15.033,>15.033,99.990,0.910,0.704,g
2458209.59927,2018-04-01.0960370,br,1.42,15.477,>15.477,99.990,0.471,0.468,g
2458210.81448,2018-04-02.3113335,br,1.45,16.230,>16.230,99.990,-0.027,0.234,g
2458210.81570,2018-04-02.31255,br,1.42,16.327,>16.327,99.990,-0.311,0.214,g
2458210.81692,2018-04-02.3137667,br,1.45,16.411,>16.411,99.990,0.228,0.198,g
2458211.66833,2018-04-03.1652442,br,1.38,17.273,>17.273,99.990,0.327,0.089,g
2458211.66955,2018-04-03.1664607,br,1.35,17.080,>17.080,99.990,0.077,0.107,g
2458211.67076,2018-04-03.1676765,br,1.38,17.071,>17.071,99.990,0.060,0.108,g
2458217.60867,2018-04-09.1060483,br,2.35,17.344,>17.344,99.990,0.032,0.084,g
2458217.61007,2018-04-09.1074395,br,2.35,17.597,>17.597,99.990,0.051,0.066,g
2458217.61130,2018-04-09.1086733,br,2.31,17.427,>17.427,99.990,0.139,0.078,g
2458220.84605,2018-04-12.3436815,bb,1.63,16.944,>16.944,99.990,-0.068,0.128,V
2458220.84732,2018-04-12.3449549,bb,1.61,17.022,>17.022,99.990,-0.101,0.119,V
2458220.84860,2018-04-12.3462336,bb,1.61,16.960,>16.960,99.990,-0.013,0.126,V
2458221.84239,2018-04-13.3401031,bb,1.71,16.934,>16.934,99.990,0.224,0.129,V
2458221.84371,2018-04-13.3414251,bb,1.71,16.924,>16.924,99.990,0.015,0.130,V
2458221.84498,2018-04-13.3427009,bb,1.70,16.941,>16.941,99.990,0.094,0.128,V
2458224.72265,2018-04-16.2206033,br,1.42,99.990,99.990,99.990,99.990,99.990,g
2458224.72387,2018-04-16.2218224,br,1.40,99.990,99.990,99.990,99.990,99.990,g
2458224.72508,2018-04-16.2230424,br,1.38,99.990,99.990,99.990,99.990,99.990,g
2458226.85238,2018-04-18.3505142,bb,1.66,99.990,99.990,99.990,99.990,99.990,V
2458226.85365,2018-04-18.3517896,bb,1.68,13.473,>13.473,99.990,8.190,3.131,V
2458226.85493,2018-04-18.3530679,bb,1.87,99.990,99.990,99.990,99.990,99.990,V
2458227.85809,2018-04-19.3563126,bb,1.66,99.990,99.990,99.990,99.990,99.990,V
2458227.85937,2018-04-19.3575951,bb,1.84,99.990,99.990,99.990,99.990,99.990,V
2458227.86069,2018-04-19.3589181,bb,1.72,14.398,>14.398,99.990,-1.127,1.336,V
2458229.82996,2018-04-21.3283545,bb,1.67,15.359,>15.359,99.990,-1.535,0.551,V
2458229.83124,2018-04-21.3296329,bb,1.70,15.160,>15.160,99.990,-0.038,0.662,V
2458229.83252,2018-04-21.3309156,bb,1.71,15.519,>15.519,99.990,0.109,0.476,V
2458230.80439,2018-04-22.3028734,bb,1.57,13.693,>13.693,99.990,1.961,2.556,V
2458230.80567,2018-04-22.3041539,bb,1.71,14.359,>14.359,99.990,-1.329,1.384,V
2458231.65090,2018-04-23.1494518,br,1.40,16.524,>16.524,99.990,0.021,0.178,g
2458231.65212,2018-04-23.1506717,br,1.43,16.416,>16.416,99.990,-0.260,0.197,g
2458231.65333,2018-04-23.1518876,br,1.39,16.564,>16.564,99.990,0.053,0.172,g
2458235.77024,2018-04-27.2691599,bb,1.72,15.739,>15.739,99.990,0.512,0.388,V
2458235.77152,2018-04-27.2704421,bb,1.73,15.828,>15.828,99.990,-0.139,0.358,V
2458235.77279,2018-04-27.2717119,bb,1.70,15.865,>15.865,99.990,0.054,0.346,V
2458240.68588,2018-05-02.1852384,br,1.69,16.631,>16.631,99.990,0.232,0.162,g
2458240.68709,2018-05-02.1864560,br,1.67,16.638,>16.638,99.990,-0.115,0.161,g
2458243.78723,2018-05-05.2868778,bb,2.41,16.860,>16.860,99.990,0.150,0.138,V
2458244.77045,2018-05-06.2701880,bb,1.72,16.907,>16.907,99.990,-0.041,0.132,V
2458244.77175,2018-05-06.2714859,bb,1.74,16.877,>16.877,99.990,0.276,0.136,V
2458244.77302,2018-05-06.2727622,bb,1.74,16.912,>16.912,99.990,0.001,0.132,V
2458248.80638,2018-05-10.3064827,bb,2.00,16.952,>16.952,99.990,0.230,0.127,V
2458248.80765,2018-05-10.3077645,bb,2.00,16.887,>16.887,99.990,0.265,0.135,V
2458248.80894,2018-05-10.3090456,bb,2.02,16.861,>16.861,99.990,0.228,0.138,V
2458251.77028,2018-05-13.2706644,bb,1.66,17.032,>17.032,99.990,0.180,0.118,V
2458251.77156,2018-05-13.2719375,bb,1.63,17.008,>17.008,99.990,0.115,0.121,V
2458251.77284,2018-05-13.2732144,bb,1.67,17.044,>17.044,99.990,0.147,0.117,V
2458253.81243,2018-05-15.3129954,bb,2.03,17.035,>17.035,99.990,-0.245,0.118,V
2458255.65452,2018-05-17.1552473,br,1.56,17.347,>17.347,99.990,0.040,0.084,g
2458255.65574,2018-05-17.1564652,br,1.59,17.440,>17.440,99.990,0.207,0.077,g
2458255.65696,2018-05-17.1576842,br,1.56,17.320,>17.320,99.990,-0.021,0.086,g
2458258.75012,2018-05-20.2511333,bb,1.74,16.626,>16.626,99.990,0.205,0.172,V
2458261.75535,2018-05-23.2566265,bb,1.75,16.401,>16.401,99.990,0.455,0.211,V
2458261.75662,2018-05-23.2578978,bb,1.81,16.290,>16.290,99.990,0.318,0.234,V
2458261.75790,2018-05-23.2591731,bb,1.82,16.312,>16.312,99.990,0.417,0.229,V
2458264.62482,2018-05-26.1263497,br,2.06,16.362,>16.362,99.990,0.041,0.207,g
2458264.62604,2018-05-26.1275664,br,2.05,16.342,>16.342,99.990,0.181,0.211,g
2458264.62727,2018-05-26.1287967,br,2.02,16.460,>16.460,99.990,-0.661,0.189,g
2458265.68205,2018-05-27.1836724,br,1.98,16.013,>16.013,99.990,-0.343,0.286,g
2458265.68327,2018-05-27.1848899,br,1.91,15.922,>15.922,99.990,-0.086,0.311,g
2458265.68448,2018-05-27.1861096,br,1.86,16.012,>16.012,99.990,0.366,0.286,g
2458267.76178,2018-05-29.2635793,bb,1.80,14.672,>14.672,99.990,1.301,1.038,V
2458267.76304,2018-05-29.2648537,bb,1.62,14.580,>14.580,99.990,2.227,1.130,V
2458268.61532,2018-05-30.1171972,br,1.56,15.916,>15.916,99.990,0.004,0.312,g
2458268.61654,2018-05-30.1184182,br,1.55,16.175,>16.175,99.990,0.005,0.246,g
2458268.61776,2018-05-30.1196311,br,1.61,16.059,>16.059,99.990,-0.103,0.274,g
2458269.63073,2018-05-31.1326989,br,1.66,99.990,99.990,99.990,99.990,99.990,g
2458270.74601,2018-06-01.2480690,bb,1.60,14.770,>14.770,99.990,1.243,0.948,V
2458270.74729,2018-06-01.2493444,bb,1.74,14.949,>14.949,99.990,0.597,0.804,V
2458270.74858,2018-06-01.2506353,bb,1.75,15.004,>15.004,99.990,0.432,0.765,V
2458271.63502,2018-06-02.1371511,br,1.71,13.501,>13.501,99.990,-1.107,2.888,g
2458271.63623,2018-06-02.1383663,br,1.56,13.704,>13.704,99.990,3.650,2.396,g
2458271.63745,2018-06-02.1395848,br,1.55,13.825,>13.825,99.990,3.075,2.144,g
2458273.74670,2018-06-04.2490149,bb,2.16,16.425,>16.425,99.990,0.011,0.207,V
2458273.74799,2018-06-04.2502927,bb,2.15,16.610,>16.610,99.990,0.235,0.174,V
2458273.74926,2018-06-04.2515668,bb,2.15,16.543,>16.543,99.990,0.264,0.185,V
2458275.65873,2018-06-06.1611898,br,1.48,99.990,99.990,99.990,99.990,99.990,g
2458275.65996,2018-06-06.1624229,br,1.44,99.990,99.990,99.990,99.990,99.990,g
2458275.66117,2018-06-06.1636390,br,1.34,99.990,99.990,99.990,99.990,99.990,g
2458282.64182,2018-06-13.1448356,br,1.41,17.224,>17.224,99.990,0.073,0.094,g
2458282.64303,2018-06-13.1460556,br,1.40,17.129,>17.129,99.990,0.147,0.102,g
2458282.64425,2018-06-13.1472701,br,1.39,17.266,>17.266,99.990,0.116,0.090,g
2458289.62323,2018-06-20.1267578,br,1.60,15.834,>15.834,99.990,0.568,0.337,g
2458402.13105,2018-10-10.6338356,bb,1.67,16.827,>16.827,99.990,0.350,0.143,V
2458402.13233,2018-10-10.6351096,bb,1.70,16.795,>16.795,99.990,0.016,0.147,V
2458402.13360,2018-10-10.6363846,bb,1.72,16.695,>16.695,99.990,0.153,0.161,V
2458418.10772,2018-10-26.6091402,bb,1.70,15.996,>15.996,99.990,0.197,0.307,V
2458419.10339,2018-10-27.6047187,bb,1.82,16.213,>16.213,99.990,0.029,0.251,V
2458419.10466,2018-10-27.6059861,bb,2.00,16.176,>16.176,99.990,0.158,0.260,V
2458419.10594,2018-10-27.6072609,bb,1.74,16.145,>16.145,99.990,-0.345,0.267,V
2458425.96548,2018-11-03.4661847,br,1.50,17.443,>17.443,99.990,0.147,0.077,g
2458425.96681,2018-11-03.4675157,br,1.44,17.331,>17.331,99.990,-0.056,0.085,g
2458425.96815,2018-11-03.4688609,br,1.45,17.286,>17.286,99.990,0.056,0.088,g
2458428.98664,2018-11-06.4870594,br,1.56,17.654,>17.654,99.990,0.099,0.063,g
2458428.98786,2018-11-06.4882798,br,1.60,17.587,>17.587,99.990,0.126,0.067,g
2458428.98907,2018-11-06.4894984,br,1.57,17.509,>17.509,99.990,0.031,0.072,g
2458433.11109,2018-11-10.6111305,bb,1.76,16.989,>16.989,99.990,0.123,0.123,V
2458433.11237,2018-11-10.6124049,bb,1.78,16.887,>16.887,99.990,0.211,0.135,V
2458433.11364,2018-11-10.6136840,bb,1.81,17.018,>17.018,99.990,-0.213,0.120,V
2458438.04915,2018-11-15.5487273,bb,1.80,14.054,>14.054,99.990,-1.266,1.834,V
2458438.05042,2018-11-15.5499905,bb,1.75,15.246,>15.246,99.990,1.190,0.612,V
2458438.05168,2018-11-15.5512578,bb,1.92,99.990,99.990,99.990,99.990,99.990,V
2458439.91158,2018-11-17.4109936,br,1.59,99.990,99.990,99.990,99.990,99.990,g
2458439.91279,2018-11-17.4122025,br,1.58,99.990,99.990,99.990,99.990,99.990,g
2458439.91402,2018-11-17.4134324,br,1.60,99.990,99.990,99.990,99.990,99.990,g
2458443.03429,2018-11-20.5334020,bb,2.03,16.061,>16.061,99.990,-0.213,0.289,V
2458443.03683,2018-11-20.5359452,bb,2.02,16.154,>16.154,99.990,0.368,0.265,V
2458444.03612,2018-11-21.5351386,bb,2.00,16.217,>16.217,99.990,-0.787,0.250,V
2458444.03739,2018-11-21.5364187,bb,1.72,16.197,>16.197,99.990,-0.294,0.255,V
2458444.03867,2018-11-21.5376937,bb,1.77,16.065,>16.065,99.990,-0.141,0.288,V
2458450.04105,2018-11-27.5395299,bb,1.78,15.687,>15.687,99.990,-0.339,0.408,V
2458450.04232,2018-11-27.5407997,bb,1.69,15.712,>15.712,99.990,0.582,0.398,V
2458450.04358,2018-11-27.5420650,bb,1.65,15.585,>15.585,99.990,0.464,0.448,V
2458454.89053,2018-12-02.3885946,br,1.50,99.990,99.990,99.990,99.990,99.990,g
2458454.89176,2018-12-02.3898157,br,1.54,99.990,99.990,99.990,99.990,99.990,g
2458454.89299,2018-12-02.3910445,br,1.51,99.990,99.990,99.990,99.990,99.990,g
2458455.89938,2018-12-03.3973530,br,1.71,17.356,>17.356,99.990,0.097,0.083,g
2458455.90060,2018-12-03.3985701,br,1.69,17.448,>17.448,99.990,0.192,0.076,g
2458455.90183,2018-12-03.3997969,br,1.63,17.158,>17.158,99.990,0.187,0.100,g
2458457.94204,2018-12-05.4398358,br,1.52,17.277,>17.277,99.990,0.001,0.089,g
2458457.94327,2018-12-05.4410666,br,1.53,17.450,>17.450,99.990,0.210,0.076,g
2458457.94449,2018-12-05.4422896,br,1.52,17.358,>17.358,99.990,0.062,0.083,g
2458462.89019,2018-12-10.3875760,br,1.78,17.668,>17.668,99.990,0.070,0.062,g
2458462.89142,2018-12-10.3888059,br,1.67,17.486,>17.486,99.990,-0.018,0.074,g
2458462.89265,2018-12-10.3900366,br,1.67,17.583,>17.583,99.990,0.008,0.067,g
2458467.02152,2018-12-14.5185811,bB,2.24,17.725,>17.725,99.990,0.170,0.059,g
2458467.02279,2018-12-14.5198431,bB,2.27,17.703,>17.703,99.990,0.079,0.060,g
2458467.02407,2018-12-14.5211228,bB,2.31,17.817,>17.817,99.990,0.149,0.054,g
2458469.96235,2018-12-17.4591792,bB,2.15,16.883,>16.883,99.990,0.158,0.128,g
2458469.96361,2018-12-17.4604434,bB,2.15,17.026,>17.026,99.990,0.072,0.112,g
2458469.96488,2018-12-17.4617078,bB,2.16,16.903,>16.903,99.990,0.191,0.126,g
2458471.00103,2018-12-18.4977876,bB,1.76,17.021,>17.021,99.990,-0.072,0.113,g
2458471.00231,2018-12-18.4990605,bB,1.76,17.101,>17.101,99.990,-0.089,0.105,g
2458471.00358,2018-12-18.5003385,bB,1.71,16.935,>16.935,99.990,-0.012,0.122,g
2458471.92209,2018-12-19.4187809,br,1.51,17.176,>17.176,99.990,0.014,0.098,g
2458471.92368,2018-12-19.4203656,br,1.56,17.191,>17.191,99.990,0.154,0.097,g
2458471.92489,2018-12-19.4215800,br,1.51,99.990,99.990,99.990,99.990,99.990,g
2458475.94390,2018-12-23.4403045,br,1.69,16.080,>16.080,99.990,0.233,0.269,g
2458475.94514,2018-12-23.4415512,br,1.60,16.168,>16.168,99.990,0.261,0.248,g
2458475.94637,2018-12-23.4427697,br,1.69,16.062,>16.062,99.990,0.178,0.273,g
2458486.15986,2019-01-02.6556212,bB,2.04,17.734,>17.734,99.990,0.163,0.059,g
2458486.16112,2019-01-02.6568857,bB,2.05,17.748,>17.748,99.990,0.055,0.058,g
2458486.16238,2019-01-02.6581504,bB,2.01,17.740,>17.740,99.990,-0.016,0.058,g
2458487.15110,2019-01-03.6468123,bB,1.77,17.721,>17.721,99.990,0.094,0.059,g
2458487.15237,2019-01-03.6480848,bB,1.76,17.893,>17.893,99.990,0.109,0.051,g
2458487.15365,2019-01-03.6493619,bB,1.98,17.887,>17.887,99.990,0.163,0.051,g
2458489.14043,2019-01-05.6360336,bB,2.06,17.882,>17.882,99.990,0.064,0.051,g
2458489.14170,2019-01-05.6373024,bB,2.05,17.746,>17.746,99.990,0.187,0.058,g
2458489.14296,2019-01-05.6385656,bB,2.05,17.752,>17.752,99.990,0.165,0.058,g
2458490.14035,2019-01-06.6359021,bB,2.02,17.821,>17.821,99.990,0.170,0.054,g
2458490.14161,2019-01-06.6371644,bB,2.03,17.948,>17.948,99.990,0.140,0.048,g
2458490.14287,2019-01-06.6384261,bB,2.04,17.850,>17.850,99.990,0.095,0.053,g
2458491.13282,2019-01-07.6283236,bB,2.03,17.823,>17.823,99.990,0.159,0.054,g
2458491.13408,2019-01-07.6295824,bB,2.04,17.858,>17.858,99.990,0.178,0.052,g
2458491.13534,2019-01-07.6308452,bB,2.02,17.865,>17.865,99.990,0.152,0.052,g
2458494.03424,2019-01-10.5296195,bB,2.08,17.727,>17.727,99.990,0.075,0.059,g
2458494.03552,2019-01-10.5308878,bB,2.05,17.853,>17.853,99.990,0.152,0.052,g
2458494.03678,2019-01-10.5321524,bB,2.03,17.817,>17.817,99.990,0.119,0.054,g
2458495.81635,2019-01-12.3116436,bt,1.51,16.704,>16.704,99.990,0.208,0.151,g
2458495.81635,2019-01-12.3116439,br,1.40,17.464,>17.464,99.990,0.073,0.075,g
2458495.81757,2019-01-12.3128638,bt,1.52,16.743,>16.743,99.990,0.570,0.146,g
2458495.81757,2019-01-12.3128642,br,1.41,17.507,>17.507,99.990,0.054,0.072,g
2458495.81879,2019-01-12.3140815,bt,1.51,16.793,>16.793,99.990,0.334,0.139,g
2458495.81879,2019-01-12.3140822,br,1.41,17.510,>17.510,99.990,0.324,0.072,g
