 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 520 596 6 1 ZTF_r 1546526642115 0 4.08 145.384 20.1395 26.1299 1.9764e-05 0.0493705 0.112948 4.00462e-05 863 30. 0.137034 0.10165 18.4543 26.1299 1 2459301.0266435 596120221 -256.453611791352 151.483079984147 -1.88321322021393 1.26870958440065 -242.454600662209 189.44739120233 -1.28841862006211 1.17167456525744 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 521 596 6 1 ZTF_r 1546529072115 0 3.8846 149.127 21.6759 26.1451 1.76675e-05 0.047058 0.120483 3.55868e-05 864 30. 0.13718 0.097174 18.4327 26.1451 1 2459301.0290741 596120221 -319.809479944225 155.810400972379 -2.28323014153424 1.11163837434758 -310.304762527698 199.833871312287 -1.56327193636002 1.15110955506336 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 522 596 6 1 ZTF_r 1546531502115 33554440 5.9953 146.931 24.7829 26.1704 6.71904e-05 0.0555564 0.113313 0.000161119 368 30. 0.16298 0.119122 17.8858 26.1704 1 2459301.0315046 596120221 2002.75015499476 255.226768423423 8.72881629402388 1.00678400722488 2098.86816412938 287.051681637145 7.36105829417845 1.43660976905426 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 523 596 6 1 ZTF_r 1547524912115 0 2.8226 150.399 23.5347 26.1686 1.11837e-05 0.0436883 0.113994 2.10572e-05 1145 30. 0.112989 0.097139 18.6402 26.1686 1 2459302.024919 596120221 -44.8416680313792 131.062554820787 -0.38059048884819 0.955133147362906 142.454354862045 202.338006860227 0.708783265010651 1.06339764734101 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 524 596 6 1 ZTF_r 1547527282115 33554432 2.9961 152.349 24.4693 26.1636 2.18036e-05 0.0583361 0.12105 4.22046e-05 1056 30. 0.136257 0.105892 18.5422 26.1636 1 2459302.0272801 596120221 -200.956973616587 146.049564185747 -1.53058557997724 0.96343454048804 -363.882188957162 218.308322626881 -1.67805309494238 1.07184293301914 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 525 596 6 1 ZTF_r 1547529642115 0 2.819 153.446 26.8467 26.1773 1.31092e-05 0.0448355 0.117612 2.54439e-05 1040 30. 0.099375 0.100089 18.5227 26.1773 1 2459302.0296412 596120221 -48.5310432038585 145.267819207815 -0.371625076038517 1.02968097330485 232.12309413832 223.801326212024 1.04416922137063 1.07355991099246 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 526 596 6 1 ZTF_r 1547532002115 1 2.5147 159.46 30.9713 26.1813 1.30179e-05 0.0442069 0.123524 2.48236e-05 1020 30. 0.120155 0.085773 18.4446 26.1813 1 2459302.0320023 596120221 -130.789783827992 143.262841957611 -1.01553538609219 1.09728567007398 -521.393971945721 236.258922722902 -2.22173869369907 1.05403991470179 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 527 596 6 1 ZTF_r 1548524012115 0 1.9949 149.586 22.0875 26.137 5.9143e-06 0.0358799 0.123742 1.08007e-05 1413 30. 0.0598 0.051922 18.9484 26.137 1 2459303.0240162 596120221 44.8325744707121 97.0714470969876 0.513756081395859 1.07325861296293 -281.707077927319 182.93305300264 -1.55031792587563 1.03830195749133 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 528 596 6 1 ZTF_r 1548526372115 0 2.0669 149.792 23.4064 26.1549 6.3792e-06 0.0367281 0.117853 1.17047e-05 1374 30. 0.058902 0.050816 18.8962 26.1549 1 2459303.0263773 596120221 240.381622366423 104.919049338392 2.54860021975192 1.03821330444207 413.646449141492 193.094275803743 2.15662727464187 1.04052612044423 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 529 596 6 1 ZTF_r 1548528742115 0 1.9748 153.278 25.7016 26.1584 8.1657e-06 0.0408654 0.121149 1.48395e-05 1345 30. 0.056776 0.052605 18.8327 26.1584 1 2459303.02875 596120221 76.8773447018578 110.873138822534 0.771306219131561 1.13934321791278 26.1101450708925 208.380538721252 0.12614420982639 1.04068973950468 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 530 596 6 1 ZTF_r 1549522902115 0 2.2342 137.576 19.6885 26.0569 7.8168e-06 0.0406094 0.11696 1.42037e-05 1375 30. 0.072058 0.071335 18.9054 26.0569 1 2459304.0229051 596120221 -446.92178123768 84.9645080744613 -5.85125162592799 1.06416129394389 -504.548247687228 150.492239094091 -3.37523324938344 1.04579970281937 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 531 596 6 1 ZTF_r 1549525332115 0 2.2027 138.972 21.0574 26.0693 8.0176e-06 0.0408187 0.108376 1.45264e-05 1362 30. 0.07155 0.071419 18.854 26.0693 1 2459304.0253356 596120221 -151.388005383694 89.90329932232 -1.87314172494164 1.19351549748272 -1.95948162312317 160.07710574363 -0.012323304044195 1.04690010314986 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 532 596 6 1 ZTF_r 1549527762115 0 2.2103 140.072 22.6915 26.0824 8.4771e-06 0.0414148 0.114126 1.54278e-05 1324 30. 0.077482 0.072726 18.7848 26.0824 1 2459304.0277662 596120221 -185.890189480584 107.646042805463 -1.92093735454347 0.98365550246789 -104.372893688745 193.835903313116 -0.542086627589771 1.04240657948351 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 533 596 6 1 ZTF_r 1550526342115 24 6.6876 137.253 21.461 26.1339 6.14885e-05 0.0492638 0.104334 0.000145555 320 30. 0.197759 0.187605 17.9364 26.1339 1 2459305.0263426 596120221 -432.652282454801 243.275763516848 -1.9783127774701 1.22576259691382 -301.710479338715 275.511812714405 -1.10246640165228 1.61468541939098 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 534 596 6 1 ZTF_r 1550528712115 33554456 6.5309 140.573 25.0356 26.1417 7.51132e-05 0.0511045 0.0920225 0.000179431 284 30. 0.167887 0.139666 17.778 26.1417 1 2459305.0287153 596120221 -75.3294647987648 274.720863109173 -0.305019806119549 1.02771721494368 -101.837122185836 310.254202313718 -0.330448388122975 1.58925480875206 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 535 596 6 1 ZTF_r 1551523062115 0 2.8256 148.14 17.128 26.1532 7.4081e-06 0.0396483 0.114941 1.35785e-05 1384 30. 0.073936 0.062945 18.9837 26.1532 1 2459306.0230671 596120221 58.625251949056 91.7171951825124 0.711031364144718 1.31685887443737 -24.6572354999948 141.618415214136 -0.175283019247212 1.06707698092734 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 536 596 6 1 ZTF_r 1551525432115 0 2.5569 151.445 19.6358 26.1622 7.8762e-06 0.0402898 0.110174 1.44516e-05 1353 30. 0.072498 0.063762 18.9131 26.1622 1 2459306.0254398 596120221 -487.597177177782 99.8521194249929 -5.43198668004736 1.1446028100918 -568.400062235105 162.73235358473 -3.51637677912131 1.05993033466421 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 537 596 6 1 ZTF_r 1551527812115 0 2.6555 147.418 23.1599 26.1717 1.04262e-05 0.0421767 0.116122 1.8995e-05 1142 30. 0.069822 0.060729 18.7102 26.1717 1 2459306.0278125 596120221 -222.98887797084 118.37431420231 -2.09546556008264 1.15555690959095 44.0083953196302 190.330002555958 0.232778825193895 1.0617904631327 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 538 596 6 1 ZTF_r 1552520382115 0 1.7266 148.587 14.723 26.1387 3.5624e-06 0.0280179 0.116093 6.48807e-06 1435 30. 0.062318 0.049029 19.544 26.1387 1 2459307.0203819 596120221 -273.469832732979 54.3693583507215 -5.59512789836954 1.53035751454265 -541.888991734438 108.329933659644 -5.03589937556228 1.03730798088665 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 539 596 6 1 ZTF_r 1552522752115 0 1.8363 149.825 16.3799 26.1548 3.8902e-06 0.0292903 0.114523 7.07867e-06 1437 30. 0.05953 0.048713 19.3872 26.1548 1 2459307.0227546 596120221 -4.26118431484197 68.7719282756097 -0.0689245468159799 1.04024555598321 -9.9841041960704 133.585935907993 -0.0752425593603531 1.04003711185341 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 540 596 6 1 ZTF_r 1552525112115 0 1.6544 148.779 18.3389 26.1591 4.1024e-06 0.0292488 0.116798 7.35746e-06 1359 30. 0.058721 0.051577 19.3434 26.1591 1 2459307.0251157 596120221 -262.327294542625 66.299523552602 -4.40136994895712 1.12293004495394 -297.1129247034 132.742633260739 -2.25333783124604 1.03769636078283 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 541 596 6 1 ZTF_r 1553519392115 0 1.6909 153.28 14.5252 26.1828 2.976e-06 0.0256106 0.113252 5.40606e-06 1438 30. 0.057759 0.054484 19.6291 26.1828 1 2459308.0193981 596120221 -105.803321638381 56.1158611949054 -2.09733822015789 1.15257119058035 -148.768341852467 112.81292265915 -1.32759883942311 1.03711271588926 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 542 596 6 1 ZTF_r 1553521812115 0 1.8536 154.939 16.8145 26.1789 4.1418e-06 0.0293592 0.117026 7.42231e-06 1360 30. 0.059954 0.056957 19.3679 26.1789 1 2459308.0218171 596120221 -164.395420727056 68.2999897135871 -2.67746547103422 1.24499890429724 -362.712081165332 131.872034785763 -2.76900988518006 1.0391431265237 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 543 596 6 1 ZTF_r 1553524232115 0 1.7291 156.731 20.2233 26.1942 4.4554e-06 0.0303251 0.116395 8.01786e-06 1351 30. 0.055641 0.058088 19.2402 26.1942 1 2459308.0242361 596120221 -162.94413102749 81.0746700416639 -2.23567326693705 1.0858759630231 -572.69541636742 160.828407091519 -3.58489251602516 1.03679065305639 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 544 596 6 1 ZTF_r 1554514342115 0 2.7578 130.56 13.2298 26.0246 8.0405e-06 0.0415257 0.114226 1.45425e-05 1407 30. 0.068354 0.05748 19.178 26.0246 1 2459309.0143403 596120221 23.438059717604 71.5431704530984 0.364425094813718 1.17496693271649 298.449585046103 110.000981997669 2.73142707197856 1.08279725838549 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 545 596 6 1 ZTF_r 1554516752115 0 2.4366 123.745 15.0995 25.969 5.8989e-06 0.0355782 0.118536 1.07289e-05 1410 30. 0.061026 0.056201 19.0502 25.969 1 2459309.0167593 596120221 19.0323879075487 75.0357983723334 0.282149687775183 1.1433210679976 182.484430389041 125.509882173423 1.46373712050092 1.05858625287072 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 546 596 6 1 ZTF_r 1554519172115 0 2.6356 136.915 16.8117 26.0291 7.8105e-06 0.0396423 0.115092 1.38814e-05 1314 30. 0.065208 0.058919 18.9647 26.0291 1 2459309.0191782 596120221 -104.247234434424 89.471689742839 -1.29608565566345 1.00057327170456 115.1172042932 144.823903132485 0.800230644117869 1.06898247054488 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 547 596 6 1 ZTF_r 1554521592115 0 2.4798 143.637 18.5483 26.1215 7.1003e-06 0.0375725 0.114871 1.26706e-05 1303 30. 0.064239 0.054889 18.9744 26.1215 1 2459309.0215972 596120221 97.4172275409026 102.173913846056 1.06059734833214 0.965487495105828 192.306202224132 168.437633460179 1.14939512971845 1.06092663887302 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 548 596 6 1 ZTF_r 1554524012115 0 2.1817 145.887 23.9917 26.1121 7.9701e-06 0.0388655 0.114048 1.43148e-05 1249 30. 0.062764 0.054351 18.7797 26.1121 1 2459309.0240162 596120221 -356.089756691992 112.871294513228 -3.5093830651907 0.991287484133164 -525.37698043582 204.04769807547 -2.59211659634085 1.0465185205907 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 549 596 6 1 ZTF_r 1555513562115 0 3.2163 148.502 11.1058 26.1484 6.4991e-06 0.0375301 0.116194 1.18186e-05 1426 30. 0.07914 0.070943 19.3602 26.1484 1 2459310.0135648 596120221 -344.449118449605 73.7120012726069 -5.19806464553067 1.21070609681004 -325.97423158138 104.210841639308 -3.14909352638982 1.11726671528383 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 550 596 6 1 ZTF_r 1555515972115 0 3.7203 148.018 11.4172 26.1479 8.0722e-06 0.0396749 0.118068 1.44834e-05 1276 30. 0.086065 0.075727 19.1999 26.1479 1 2459310.0159722 596120221 -46.5033982104284 82.3865141170953 -0.627889706395157 1.30752396150978 59.9108669738358 106.987437153588 0.563751891946763 1.18410376401261 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 551 596 6 1 ZTF_r 1555518402115 0 2.6741 149.717 12.1858 26.1643 4.5775e-06 0.0308363 0.120037 8.21398e-06 1355 30. 0.072789 0.061148 19.4131 26.1643 1 2459310.0184028 596120221 94.8028368328721 63.6560079090266 1.65667277468783 1.68363788761895 39.1340918270032 100.644700940382 0.391452921206175 1.0716128339478 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 552 596 6 1 ZTF_r 1555520822115 0 2.9954 151.648 13.7791 26.1697 6.3865e-06 0.0361638 0.11645 1.14276e-05 1338 30. 0.078166 0.06919 19.2009 26.1697 1 2459310.0208218 596120221 -429.435288202868 87.7556403490592 -5.44349076621855 1.45142440314717 -273.611726246654 129.015210765506 -2.13505458256242 1.105320500471 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 553 596 6 1 ZTF_r 1555523242115 0 2.8745 153.182 16.3742 26.1798 7.2045e-06 0.0380068 0.114973 1.28602e-05 1312 30. 0.080895 0.067612 19.0588 26.1798 1 2459310.0232407 596120221 -165.291176514575 97.9518792733558 -1.87711854080828 1.23757701661689 -371.311216111018 147.715263548338 -2.53062553953712 1.09491590195407 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 554 596 6 1 ZTF_r 1559502602115 0 2.6398 124.829 9.27302 25.9601 4.489e-06 0.0313428 0.119256 8.17784e-06 1432 30. 0.080926 0.052549 19.4979 25.9601 1 2459314.0026042 596120221 -243.365810527796 49.9818645493623 -5.41629005481752 1.16198378873234 -207.283194929965 80.9047745093383 -2.57931945845485 1.05537911323091 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 555 596 6 1 ZTF_r 1559504572115 0 2.4646 131.186 8.92397 26.0371 4.2228e-06 0.0295523 0.104809 7.57406e-06 1356 30. 0.07347 0.050791 19.6605 26.0371 1 2459314.0045718 596120221 -301.409177234435 50.8207513141387 -6.59736012715446 1.29535717054577 -222.400210937296 84.8381227196132 -2.63912121079941 1.05412743381038 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 556 596 6 1 ZTF_r 1559506532115 0 2.2936 139.67 9.19508 26.0911 3.3516e-06 0.0263353 0.102885 6.00612e-06 1357 30. 0.069172 0.050241 19.7497 26.0911 1 2459314.0065394 596120221 87.8221162987773 45.3335798851825 2.1549573728211 2.12461050040367 -65.552893711726 78.92233842349 -0.836194131353969 1.04459973272675 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 557 596 6 1 ZTF_r 1559508492115 0 2.273 136.221 9.53237 26.0644 3.7463e-06 0.0279113 0.107235 6.68989e-06 1361 30. 0.066796 0.052593 19.6847 26.0644 1 2459314.0084954 596120221 588.946930539654 47.593742865757 13.7651549304691 1.66183937537122 498.949055304299 81.5382164729958 6.1604181159042 1.04293219521774 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 558 596 6 1 ZTF_r 1559510462115 0 2.3557 138.801 10.2482 26.0807 3.4503e-06 0.0268106 0.10869 6.19221e-06 1361 30. 0.064538 0.048511 19.5981 26.0807 1 2459314.010463 596120221 -84.4289887763117 47.9860390392831 -1.95718322948284 1.62490262560863 -348.103299752637 82.5315928828418 -4.24622599980643 1.04773592124842 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 559 596 6 1 ZTF_r 1560501552115 0 2.3312 147.267 8.49783 26.1458 3.2177e-06 0.0265801 0.106916 5.88159e-06 1436 30. 0.074407 0.05464 19.8895 26.1458 1 2459315.0015509 596120221 -240.013335569254 40.140630344158 -6.65129155936511 1.41675635933402 -15.0289883243503 69.882639728201 -0.216508842314102 1.05262914061052 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 560 596 6 1 ZTF_r 1560503512115 0 2.018 150.332 8.50705 26.1555 2.9133e-06 0.0245883 0.108316 5.24312e-06 1356 30. 0.070713 0.053819 20.0299 26.1555 1 2459315.0035185 596120221 -202.671598491996 36.901481129294 -6.1094750557242 2.21019736372436 -436.733155067751 68.0934894855014 -6.45692534362115 1.04186899078356 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 561 596 6 1 ZTF_r 1560505472115 0 2.3161 148.507 8.78995 26.1554 3.1207e-06 0.0254374 0.105629 5.60323e-06 1357 30. 0.072272 0.056539 19.8767 26.1554 1 2459315.0054745 596120221 113.962990964899 41.6275593797698 3.04535335113772 1.35939429087009 21.6479152135089 71.7588870748038 0.303707541412456 1.05077251851812 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 562 596 6 1 ZTF_r 1560507442115 0 1.9869 151.141 9.34872 26.1726 2.5219e-06 0.022894 0.109192 4.52703e-06 1355 30. 0.067459 0.053131 19.9594 26.1726 1 2459315.0074421 596120221 -83.5252131529243 39.3937879955466 -2.35854762603941 1.4645823262895 -59.7594787292032 74.258231341709 -0.810172302378942 1.03936227332137 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 563 596 6 1 ZTF_r 1560509402115 0 2.0211 152.436 9.73382 26.1843 2.6746e-06 0.0235631 0.106201 4.82016e-06 1355 30. 0.065045 0.05567 19.9121 26.1843 1 2459315.0094097 596120221 42.5807900635416 41.8045340769075 1.13303970457593 1.39386469137806 -106.155840775323 77.3960315460266 -1.38083057148811 1.04270554578604 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 564 596 6 1 ZTF_r 1561502582115 33554464 1.9239 6.23369 10.1764 22.7326 0.000945145 0.148597 0.0578639 0.00230151 203 30. 0.089269 0.06876 16.3904 22.7326 1 2459316.002581 596120221 -34.5709750164731 43.184721770191 -0.890504879435821 1.05473511914971 -31.0304681487742 84.5529497559817 -0.369466236568302 1.05410204527231 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 565 596 6 1 ZTF_r 1562496852115 0 2.2243 145.07 7.12043 26.1216 4.255e-06 0.0296391 0.101063 7.6235e-06 1355 30. 0.100054 0.056562 20.0973 26.1216 1 2459316.9968519 596120221 -407.976649730943 32.9587713454084 -13.7695293115551 1.92189707260257 -495.176225786629 59.768530293687 -8.3406980848896 1.04107184984731 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 566 596 6 1 ZTF_r 1562498782115 0 2.433 145.903 7.34061 26.1253 6.6641e-06 0.0372122 0.101284 1.19859e-05 1357 30. 0.128991 0.064459 19.9826 26.1253 1 2459316.9987847 596120221 6.4050245824668 37.2591991213103 0.191223862595696 2.08980844937598 -153.213388758411 62.3027202333378 -2.47573924812806 1.04871735903811 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 567 596 6 1 ZTF_r 1562500692115 0 2.2437 145.593 7.46997 26.1338 3.6853e-06 0.0275066 0.104019 6.6012e-06 1348 30. 0.094032 0.061415 20.025 26.1338 1 2459317.0006944 596120221 80.3340883882156 39.0729664240454 2.28706383604084 1.66625360202711 -161.385742545534 68.2498275856771 -2.3805581721497 1.04825098310706 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 568 596 6 1 ZTF_r 1562502612115 0 2.172 145.952 7.55884 26.1363 3.2663e-06 0.0259502 0.104982 5.86199e-06 1355 30. 0.087606 0.054394 20.0918 26.1363 1 2459317.0026157 596120221 82.5757269112575 35.1140878664148 2.61592817217227 1.94920413725644 23.6918282445001 62.3099604698938 0.382786217339332 1.0455501520089 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 569 596 6 1 ZTF_r 1562504532115 0 1.9966 148.15 7.63031 26.1416 3.6199e-06 0.0273322 0.104346 6.51469e-06 1352 30. 0.083988 0.056457 20.1432 26.1416 1 2459317.004537 596120221 -199.430185617427 35.5769761575109 -6.23557722041088 1.52268834145204 -217.902772214743 66.4965979602359 -3.29897117524427 1.04246848261973 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 570 596 6 1 ZTF_r 1563497812115 0 2.4144 148.291 7.30657 26.1488 3.5799e-06 0.0272111 0.111708 6.4036e-06 1359 30. 0.093096 0.055264 20.02 26.1488 1 2459317.9978125 596120221 -83.2721723212583 43.158901600567 -2.1462697869056 1.50289863336883 -0.659050110560018 72.0903538485046 -0.00920357323210434 1.05954294234513 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 571 596 6 1 ZTF_r 1563499782115 0 2.5577 149.935 7.5345 26.1599 3.5032e-06 0.0269925 0.113361 6.26555e-06 1357 30. 0.091795 0.053793 19.9426 26.1599 1 2459317.9997801 596120221 -67.934797496327 41.9135674499693 -1.80298643442704 1.51470961247193 -8.5818464444736 68.9104146247546 -0.125375035414883 1.05620835650058 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 572 596 6 1 ZTF_r 1563501732115 0 2.5876 150.988 7.35139 26.174 3.7633e-06 0.0279395 0.105811 6.72555e-06 1358 30. 0.092208 0.05423 19.9745 26.174 1 2459318.0017361 596120221 -131.420158349968 42.3710640180827 -3.45022499550646 1.34964764913992 -226.421121405851 69.6496156418469 -3.2727543229784 1.05644367661295 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 573 596 6 1 ZTF_r 1563503702115 0 2.4165 152.13 8.15272 26.1673 3.7343e-06 0.0278163 0.108449 6.69412e-06 1359 30. 0.081 0.054156 19.9306 26.1673 1 2459318.0037037 596120221 -159.398738180307 42.2204760682083 -4.199683425198 1.45678936554464 -299.726235836966 71.6965639752144 -4.20863835796041 1.05506155668595 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 574 596 6 1 ZTF_r 1563505652115 0 2.3562 152.884 8.24671 26.1723 3.501e-06 0.0269312 0.107815 6.28763e-06 1356 30. 0.073306 0.053042 19.9355 26.1723 1 2459318.0056597 596120221 -319.456269452229 41.6104304910071 -8.54012068393383 1.30932076940055 -468.091838180031 71.4274595218092 -6.59752519264539 1.0536440002555 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 575 596 6 1 ZTF_r 1565496372115 0 2.9878 146.535 8.43761 26.1561 4.8823e-06 0.0319764 0.108915 8.82478e-06 1358 30. 0.075703 0.062567 19.677 26.1561 1 2459319.9963773 596120221 -682.688109232576 52.7223889085595 -14.4039650616239 1.43869661783807 -841.604685783788 78.1252253876771 -10.8450623669859 1.08228355495787 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 576 596 6 1 ZTF_r 1565498412115 0 3.2221 149.622 8.68087 26.1784 4.9024e-06 0.0320351 0.110308 8.88849e-06 1356 30. 0.075166 0.060106 19.6219 26.1784 1 2459319.9984144 596120221 78.1541123805737 57.6964847846045 1.50680579573288 1.20202092942872 190.131548586037 80.8831891814154 2.36652507699271 1.11643598652228 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 577 596 6 1 ZTF_r 1565500432115 0 3.0406 150.147 8.85188 26.1835 4.1779e-06 0.02948 0.108462 7.55665e-06 1354 30. 0.078448 0.06087 19.648 26.1835 1 2459320.0004398 596120221 -171.748361724814 55.9536280947069 -3.41443738013996 1.17005817656674 -122.408840110868 81.7507740846662 -1.50742634637524 1.09106893991943 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 578 596 6 1 ZTF_r 1565502472115 0 2.9818 146.049 8.96724 26.1526 4.6917e-06 0.0312581 0.109253 8.46918e-06 1357 30. 0.072796 0.062991 19.6149 26.1526 1 2459320.0024769 596120221 68.2233248711963 55.7428076380279 1.36144105458093 1.29775915494241 247.245398735561 82.2362545899339 3.02677465021315 1.08650825333549 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
