 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 108 596 6 1 ZTF_i 1358233882115 2097152 1.4933 390.25 9.23796 26.4921 1.0462e-06 0.0225612 0.18114 6.17638e-06 1357 60. 0.05761 0.077978 20.4508 26.4921 2 2459112.7338889 596120321 -322.156197897072 36.9227337372893 -9.70571297140956 2.27187456013734 -371.434734256642 76.7205938715769 -4.8740025290766 1.02714860223161 0.192043162744014 15.0059997177124 0.0920000001788139 6.04300022125244 0.626999974250793 2458274.858183 2458379.628507 0
 109 596 6 1 ZTF_i 1358255092115 2097152 1.2533 392.979 8.93345 26.4888 1.405e-06 0.0260351 0.186671 8.24031e-06 1347 60. 0.08148 0.095474 20.5517 26.4888 2 2459112.7550926 596120321 -413.989492018813 36.2298223831008 -12.7109471815685 3.13290833973445 -677.561062646713 76.5974954177382 -8.90531043694007 1.02336331347214 0.192043162744014 15.0059997177124 0.0920000001788139 6.04300022125244 0.626999974250793 2458274.858183 2458379.628507 0
 110 596 6 1 ZTF_g 1358289602115 0 1.9131 105.103 4.45309 26.28 1.36709e-05 0.0530762 -0.149193 2.47248e-05 1347 30. 0.151482 0.049406 20.888 26.28 1 2459112.7896065 596120121 -144.214553066686 24.3589365236608 -6.58575493193372 1.65784628895758 -194.453651906901 46.8019772505966 -4.18279995719352 1.04252530279216 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 111 596 6 1 ZTF_g 1358304602115 0 1.7627 104.788 4.54341 26.2868 1.48142e-05 0.0550705 -0.163268 2.71573e-05 1338 30. 0.14186 0.048692 20.8439 26.2868 1 2459112.8046065 596120121 -108.183473443422 22.9043203968634 -5.25409973110969 1.52661328283208 -121.267964541953 44.4883198390272 -2.74419694207434 1.04037557293255 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 112 596 6 1 ZTF_r 1358344032115 0 1.4037 161.546 6.03756 26.2775 4.7283e-06 0.0311113 0.0914796 8.59514e-06 1339 30. 0.091246 0.0766 20.687 26.2775 2 2459112.8440394 596120221 -100.61853269523 24.3122750096867 -4.60370176118276 2.31996128341806 -239.30105230894 50.3158332014473 -4.78801091695874 1.02732298102514 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 113 596 6 1 ZTF_i 1359213122115 2097152 1.5788 373.89 8.54857 26.4299 7.208e-07 0.0183881 0.189284 4.4844e-06 1347 60. 0.063149 0.049679 20.4445 26.4299 2 2459113.713125 596120321 -16.8681355369578 35.5722120978793 -0.527486087951651 2.03513364466945 -55.7543801087235 70.5227055847032 -0.795912303721282 1.03375484841456 0.192043162744014 15.0059997177124 0.0920000001788139 6.04300022125244 0.626999974250793 2458274.858183 2458379.628507 0
 114 596 6 1 ZTF_i 1359234532115 2097152 1.4973 377.172 8.90751 26.4314 6.847e-07 0.0181252 0.18705 4.11344e-06 1358 60. 0.05784 0.056108 20.4429 26.4314 2 2459113.734537 596120321 -361.135919733655 36.3997067355498 -11.0364043406 1.70744897262168 -682.416445229768 74.3113428265411 -9.24505644925292 1.03178139835905 0.192043162744014 15.0059997177124 0.0920000001788139 6.04300022125244 0.626999974250793 2458274.858183 2458379.628507 0
 115 596 6 1 ZTF_r 1359274012115 0 1.7303 156.687 5.78996 26.2306 4.4226e-06 0.0301078 0.0890756 8.02882e-06 1345 30. 0.111272 0.048172 20.6279 26.2306 1 2459113.7740162 596120221 -93.1659622189217 27.1295465112268 -3.82005433786259 2.31212263343292 -163.494357488283 52.6999426798583 -3.12325769294446 1.03453153448252 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 116 596 6 1 ZTF_r 1359297842115 0 2.1755 154.177 6.14365 26.2079 3.5884e-06 0.0271874 0.0969664 6.49319e-06 1349 30. 0.113138 0.04829 20.397 26.2079 2 2459113.7978472 596120221 51.7639206097213 32.7650968344116 1.75739953736695 1.95588714344882 86.4917770623717 58.0672650224354 1.49954202464229 1.04650144435399 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 117 596 6 1 ZTF_g 1359366182115 0 2.2063 89.6479 4.73468 26.1087 1.24948e-05 0.0507611 -0.135743 2.25016e-05 1354 30. 0.134452 0.046636 20.5196 26.1087 2 2459113.8661806 596120121 9.40414959460175 25.7993286301017 0.405476720713378 1.40885649257787 62.8116667153469 47.3591623973721 1.33521590550865 1.04396352920005 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 118 596 6 1 ZTF_g 1360245052115 0 1.8768 96.8299 4.25001 26.1884 1.88313e-05 0.0623779 -0.164262 3.42864e-05 1347 30. 0.167605 0.048678 20.8389 26.1884 2 2459114.7450579 596120121 -115.67197521591 21.1611863080802 -6.08055109086497 1.99117590940789 -129.214547916015 40.0455664486874 -3.24841990928663 1.04319305981854 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 119 596 6 1 ZTF_i 1360253702115 2097152 1.3472 373.521 8.27311 26.4426 1.0665e-06 0.0223789 0.187065 6.55523e-06 1347 60. 0.068202 0.077107 20.5697 26.4426 2 2459114.7537037 596120321 -297.908508157476 28.7026058289548 -11.5455966420135 3.13797154653825 -592.873720004642 60.51738536124 -9.86273209024144 1.02506741678405 0.192043162744014 15.0059997177124 0.0920000001788139 6.04300022125244 0.626999974250793 2458274.858183 2458379.628507 0
 120 596 6 1 ZTF_r 1360296422115 0 1.5129 155.094 5.51411 26.2158 5.1108e-06 0.0326363 0.0943303 9.1815e-06 1354 30. 0.104459 0.060019 20.7094 26.2158 2 2459114.7964236 596120221 -245.332816375665 25.8668989442357 -10.5503308549526 2.32102838701584 -437.326229245129 52.2459895888671 -8.42689840933619 1.0286116795933 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 121 596 6 1 ZTF_g 1360316502115 0 2.1819 97.5947 4.44929 26.1764 1.71974e-05 0.0594312 -0.152617 3.14953e-05 1340 30. 0.168452 0.046863 20.6396 26.1764 2 2459114.8165046 596120121 -121.734903236904 25.0712641264502 -5.40124259308125 1.58201268522504 -205.059547227009 44.4206356446349 -4.64740389415384 1.04996984763755 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 122 596 6 1 ZTF_g 1360316962115 0 2.0513 96.662 4.43474 26.1743 1.74357e-05 0.0598503 -0.149978 3.19294e-05 1342 30. 0.161699 0.047042 20.6942 26.1743 1 2459114.8169676 596120121 -99.6363255442381 24.4282997793417 -4.53710952429093 1.50597133681779 -17.1252224180239 44.9450399285215 -0.383592089443596 1.04773257503629 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 123 596 6 1 ZTF_i 1360359492115 0 1.5262 366.383 10.1012 26.4067 6.158e-07 0.0171563 0.184053 3.70669e-06 1361 60. 0.054152 0.055068 20.2689 26.4067 2 2459114.8594907 596120321 -22.3022231345229 41.0339922963002 -0.604587529733237 1.90911280751094 -383.984990427498 83.5288573601394 -4.62799520606209 1.03022882131685 0.192043162744014 15.0059997177124 0.0920000001788139 6.04300022125244 0.626999974250793 2458274.858183 2458379.628507 0
 124 596 6 1 ZTF_i 1361111632115 0 1.6745 378.75 16.1703 26.4348 7.686e-07 0.0190577 0.18475 4.71861e-06 1353 60. 0.055179 0.05347 19.7288 26.4348 2 2459115.6116319 596120321 -110.259707610006 61.4231455296322 -1.99682306412631 1.74256441178139 -467.270601142437 121.985966597368 -3.85632633529219 1.03386182669303 0.192043162744014 15.0059997177124 0.0920000001788139 6.04300022125244 0.626999974250793 2458274.858183 2458379.628507 0
 125 596 6 1 ZTF_i 1361142112115 0 1.5378 386.495 10.1719 26.4483 7.267e-07 0.0185359 0.186934 4.38572e-06 1352 60. 0.057219 0.054197 20.2622 26.4483 2 2459115.6421181 596120321 -122.615216539812 40.4155752265451 -3.37481838333512 1.81923198763366 -361.251608877906 81.5090861280624 -4.46189101760847 1.03432924097445 0.192043162744014 15.0059997177124 0.0920000001788139 6.04300022125244 0.626999974250793 2458274.858183 2458379.628507 0
 126 596 6 1 ZTF_g 1361213852115 0 2.0051 104.168 5.49599 26.2735 9.5384e-06 0.0443443 -0.123426 1.7292e-05 1347 30. 0.111512 0.045952 20.6171 26.2735 2 2459115.7138542 596120121 -149.076540193005 26.3568376698873 -6.29174053249407 1.27513238061565 -116.441816534986 49.4062788237404 -2.37269556946455 1.04499241635406 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 127 596 6 1 ZTF_g 1361250602115 0 2.017 104.916 4.74949 26.2542 1.54275e-05 0.0566741 -0.142404 2.77352e-05 1354 30. 0.150821 0.047029 20.7453 26.2542 1 2459115.7506019 596120121 -84.4742920562924 26.0012046052228 -3.61398123415228 1.35870127354959 -86.1778176041542 47.9845148363382 -1.80804641788834 1.04941568955377 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 128 596 6 1 ZTF_g 1361253412115 0 1.9593 104.855 4.72026 26.2636 1.40046e-05 0.0539913 -0.154364 2.51931e-05 1355 30. 0.150009 0.044381 20.7697 26.2636 2 2459115.7534144 596120121 -177.06093346061 24.9155144854692 -7.90510587901766 1.80604445625183 -209.627588921347 46.700550278086 -4.51899263578198 1.046390809637 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 129 596 6 1 ZTF_r 1361291002115 0 1.6536 163.107 5.86826 26.2697 4.122e-06 0.0292835 0.0942483 7.37026e-06 1358 30. 0.099737 0.050591 20.6797 26.2697 1 2459115.7910069 596120221 -53.3038255631027 26.8723207854346 -2.20652069428927 1.96900870790843 -161.180402958839 53.931298283231 -3.00875312502388 1.03299047644191 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 130 596 6 1 ZTF_r 1361298992115 0 1.6482 165.498 5.99621 26.2709 4.2987e-06 0.0299187 0.0915496 7.67436e-06 1358 30. 0.101949 0.051998 20.6429 26.2709 2 2459115.7989931 596120221 -156.198220351682 27.3956735977154 -6.34233093593846 2.2471678345503 -264.258270367568 54.2560575282096 -4.90337995686926 1.03324303835081 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 131 596 6 1 ZTF_i 1362147442115 0 1.3272 360.369 12.1784 26.3737 1.4405e-06 0.0262233 0.186658 8.75854e-06 1369 60. 0.067721 0.093818 20.1177 26.3737 2 2459116.6474421 596120321 -314.20662933771 42.2627300674748 -8.27013496213539 1.96570925607225 -378.935110657034 90.7609943182319 -4.2032071518709 1.02589537267892 0.192043162744014 15.0059997177124 0.0920000001788139 6.04300022125244 0.626999974250793 2458274.858183 2458379.628507 0
 132 596 6 1 ZTF_i 1362168722115 0 1.3098 369.221 11.7559 26.3978 9.134e-07 0.0209239 0.189007 5.53002e-06 1369 60. 0.074814 0.077961 20.1606 26.3978 2 2459116.6687269 596120321 79.3054576823204 45.464740532443 1.94036378356154 2.66422758016049 -341.995597788124 95.0170413621378 -3.62354955363942 1.0274662589392 0.192043162744014 15.0059997177124 0.0920000001788139 6.04300022125244 0.626999974250793 2458274.858183 2458379.628507 0
 133 596 6 1 ZTF_g 1362249562115 0 1.8017 97.9462 6.16349 26.1858 7.2257e-06 0.0385197 -0.0959212 1.32372e-05 1352 30. 0.084641 0.048546 20.4955 26.1858 1 2459116.7495602 596120121 78.4473259289267 26.9373255387714 3.23950362673356 1.30251902117936 58.4975159168511 51.5841382171578 1.14165908528471 1.04406874309943 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 134 596 6 1 ZTF_g 1362250482115 0 1.8784 98.8946 6.1749 26.1952 7.1037e-06 0.0383812 -0.0957318 1.28635e-05 1359 30. 0.090483 0.046415 20.4615 26.1952 2 2459116.7504861 596120121 -124.743654874399 27.2586936394847 -5.09059125134317 1.38864989364027 -88.3501248385348 51.5274522663567 -1.72617049942158 1.04700654019077 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 135 596 6 1 ZTF_g 1362298712115 0 1.7222 100.889 4.64343 26.2157 1.5449e-05 0.0563587 -0.141328 2.8418e-05 1347 30. 0.137453 0.049485 20.8158 26.2157 2 2459116.7987153 596120121 -70.9322339183377 24.0287326856292 -3.28373099815371 1.67766827512285 -60.4771550080488 46.7366017031941 -1.30271500083017 1.04323590307876 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 136 596 6 1 ZTF_r 1362330272115 0 1.6354 163.175 6.49377 26.2669 3.8011e-06 0.0282215 0.0938511 6.8594e-06 1367 30. 0.084906 0.059798 20.5467 26.2669 2 2459116.8302778 596120221 -227.647602660799 28.4692598806262 -8.89491301433992 2.12370758911122 -199.028956363238 56.9904127593712 -3.51584447513077 1.0297474900575 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 137 596 6 1 ZTF_r 1362376682115 0 1.5612 158.283 7.19123 26.2292 3.0669e-06 0.0253224 0.101835 5.53532e-06 1365 30. 0.073318 0.051744 20.4604 26.2292 2 2459116.8766898 596120221 -143.444413943233 30.6307246893703 -5.20932160089563 2.1129368130214 -181.111964145037 61.4110431203795 -2.96903870019603 1.03422361938721 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 138 596 6 1 ZTF_r 1363118572115 0 1.4669 157.587 10.8087 26.2096 2.9568e-06 0.0247484 0.108554 5.35138e-06 1360 30. 0.066649 0.056548 20.0401 26.2096 2 2459117.6185764 596120221 -247.723648676708 38.6923587902789 -7.12191953865879 1.94428377037556 -289.085852980105 78.542714824858 -3.7054087509125 1.0370104379868 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 139 596 6 1 ZTF_i 1363169342115 0 1.4393 397.41 11.5895 26.4813 8.899e-07 0.02071 0.184911 5.37795e-06 1372 60. 0.057364 0.073499 20.2284 26.4813 2 2459117.6693403 596120321 -98.9515797488187 47.0118617176312 -2.34137018156958 2.49938926447668 -399.233542049088 96.2793301619187 -4.17454506848684 1.03217048312654 0.192043162744014 15.0059997177124 0.0920000001788139 6.04300022125244 0.626999974250793 2458274.858183 2458379.628507 0
 140 596 6 1 ZTF_i 1363189742115 0 1.3982 400.697 11.5675 26.5025 8.406e-07 0.0201479 0.177754 5.06531e-06 1374 60. 0.06414 0.070366 20.2594 26.5025 2 2459117.6897454 596120321 -294.431132951048 41.5176699060596 -7.88870216160202 2.33096969899654 -443.625707058548 86.0138134544247 -5.19234683108422 1.02961981966257 0.192043162744014 15.0059997177124 0.0920000001788139 6.04300022125244 0.626999974250793 2458274.858183 2458379.628507 0
 141 596 6 1 ZTF_g 1363264832115 0 1.7572 107.15 7.40564 26.2832 4.7276e-06 0.0314332 -0.0802967 8.67039e-06 1358 30. 0.064309 0.047945 20.3948 26.2832 1 2459117.764838 596120121 -74.0924629251669 30.1224061261435 -2.73614540456193 1.38401084597676 -253.624195147789 58.5491322459598 -4.36099321885292 1.04166966200564 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 142 596 6 1 ZTF_g 1363292772115 0 1.7937 106.939 6.40401 26.2615 6.7192e-06 0.0373317 -0.0762592 1.22374e-05 1357 30. 0.079917 0.047395 20.5226 26.2615 2 2459117.7927778 596120121 -182.562464685693 27.967455938821 -7.26128242569172 1.21152818274415 -163.943046628207 52.7806292651094 -3.12704139336211 1.05280452628239 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 143 596 6 1 ZTF_r 1363340862115 0 1.6898 165.229 5.9321 26.2669 4.5278e-06 0.0307432 0.0954146 8.10032e-06 1366 30. 0.103282 0.055942 20.6416 26.2669 2 2459117.8408681 596120221 19.3022644323972 28.9465100781712 0.741765877808271 2.65984382295945 84.259204162596 56.0896066632848 1.51234247834372 1.04113914686142 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 144 596 6 1 ZTF_i 1364147222115 0 1.6026 402.763 11.7534 26.4946 5.384e-07 0.0161683 0.182587 3.22039e-06 1373 60. 0.054365 0.05423 20.1552 26.4946 2 2459118.6472222 596120321 -96.3947198788155 49.8214151989253 -2.15224638492569 1.63386532714295 130.180765400246 100.220609253494 1.30769051716362 1.03491096426512 0.192043162744014 15.0059997177124 0.0920000001788139 6.04300022125244 0.626999974250793 2458274.858183 2458379.628507 0
 145 596 6 1 ZTF_i 1364170392115 0 1.5645 406.782 11.1014 26.4956 6.153e-07 0.0172536 0.183746 3.66161e-06 1372 60. 0.055827 0.0524 20.2123 26.4956 2 2459118.6703935 596120321 -234.548797741601 46.2528107226174 -5.64091925068414 1.95496612352792 -687.038731417187 92.2566156618956 -7.49719650823555 1.03745064776296 0.192043162744014 15.0059997177124 0.0920000001788139 6.04300022125244 0.626999974250793 2458274.858183 2458379.628507 0
 146 596 6 1 ZTF_g 1364190042115 0 2.1097 109.672 9.33931 26.3328 5.4865e-06 0.0329611 -0.0957065 1.0398e-05 1312 30. 0.056252 0.045043 20.0389 26.3328 2 2459118.6900463 596120121 -200.453621081958 43.1055295090334 -5.17291953147163 1.06165716213359 -260.184754789192 79.5691457126757 -3.29194327444784 1.04397952112303 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 147 596 6 1 ZTF_r 1364211422115 0 1.4234 170.798 9.00427 26.314 2.6793e-06 0.0235113 0.101783 4.83475e-06 1348 30. 0.065309 0.059822 20.3424 26.314 2 2459118.7114236 596120221 -7.58247903337 35.8147719787507 -0.23550700459057 1.5394770780689 45.1609454483482 72.5845362547882 0.626374560756039 1.03371221551645 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 148 596 6 1 ZTF_r 1364249742115 0 1.4258 171.141 9.06197 26.3065 3.2716e-06 0.0260553 0.0999562 5.91302e-06 1356 30. 0.064159 0.065824 20.3249 26.3065 1 2459118.7497454 596120221 -10.3045810467072 34.1853989287547 -0.335308442344677 1.45394317350781 -91.0108109070059 69.1877242364426 -1.32427789706809 1.03410029458954 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 149 596 6 1 ZTF_r 1364323212115 0 1.5272 168.974 8.8873 26.3056 2.4456e-06 0.0224509 0.0943092 4.42924e-06 1355 30. 0.059376 0.057317 20.3259 26.3056 2 2459118.8232176 596120221 -114.075309217857 31.7901561406202 -3.99166232284256 2.39910342047338 -202.426447946707 65.433789223299 -3.11444292221505 1.02885942545564 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 150 596 6 1 ZTF_g 1364359132115 0 1.9666 103.237 5.41241 26.2518 9.1529e-06 0.043769 -0.124038 1.66263e-05 1363 30. 0.108949 0.05105 20.6195 26.2518 2 2459118.8591319 596120121 -21.0017237596509 25.1597283486112 -0.928546794790849 1.49067121018407 117.107965398965 47.3724495824465 2.48871855525514 1.0474099060114 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 151 596 6 1 ZTF_r 1365167502115 0 1.771 167.936 11.1718 26.2788 2.6677e-06 0.0236144 0.111816 4.80843e-06 1369 30. 0.053578 0.046908 19.9882 26.2788 2 2459119.6675 596120221 9.25150807147909 42.6610482073168 0.241232496329319 1.45580387687588 110.303788121083 80.0002100421541 1.38807998656358 1.05489710428665 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 152 596 6 1 ZTF_g 1365191522115 0 1.9843 108.216 11.1784 26.2894 5.2971e-06 0.0313759 -0.0548844 1.07571e-05 1258 30. 0.051651 0.04577 19.8794 26.2894 2 2459119.6915278 596120121 -15.1887066755299 51.2174542581125 -0.32988123207026 1.01632335810036 43.5351209267893 93.3367197506204 0.469572238965781 1.06423464544118 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 153 596 6 1 ZTF_g 1365220092115 0 1.939 108.878 11.052 26.2968 5.2796e-06 0.0322989 -0.0555284 1.0256e-05 1307 30. 0.049899 0.043812 19.9177 26.2968 1 2459119.7200926 596120121 45.2791561327669 42.8117208599046 1.17649596038469 1.11792878411931 107.618772657404 80.4639386457207 1.3464863031391 1.04966757481567 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 154 596 6 1 ZTF_i 1365275372115 0 1.4734 406.482 12.6794 26.505 7.598e-07 0.0189579 0.182841 4.71722e-06 1363 60. 0.054354 0.063332 20.1169 26.505 2 2459119.7753704 596120321 -541.28835261505 52.8133026813903 -11.4009267723623 1.83755047033115 -978.408512757125 107.025975781633 -9.20335594410178 1.03599691887439 0.192043162744014 15.0059997177124 0.0920000001788139 6.04300022125244 0.626999974250793 2458274.858183 2458379.628507 0
 155 596 6 1 ZTF_i 1365292442115 0 1.6642 406.226 12.9212 26.5079 6.044e-07 0.0170747 0.177996 3.6487e-06 1369 60. 0.052609 0.059596 20.0742 26.5079 2 2459119.7924421 596120321 0.125817999920996 50.0938371256403 0.0027939155756695 1.67082318815423 -168.466964858531 101.270766272622 -1.67473404025615 1.03504647809067 0.192043162744014 15.0059997177124 0.0920000001788139 6.04300022125244 0.626999974250793 2458274.858183 2458379.628507 0
 156 596 6 1 ZTF_g 1365364542115 0 2.0343 100.964 10.5932 26.2298 5.2586e-06 0.0317688 -0.0602853 1.05448e-05 1286 30. 0.054457 0.045172 19.8416 26.2298 2 2459119.8645486 596120121 57.6732852613631 43.5028344313848 1.47472803940458 1.17376338277914 166.843650568485 80.1226203936107 2.09637866721333 1.04710880210733 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 157 596 6 1 ZTF_r 1365385202115 0 1.9502 156.182 10.8354 26.2122 2.9827e-06 0.0250488 0.107941 5.38984e-06 1372 30. 0.058358 0.04735 19.8712 26.2122 2 2459119.8852083 596120221 216.823884800803 45.7721488053279 5.26939337731674 1.61675146466012 554.75992943255 84.9600965090984 6.57363035616997 1.04375965889272 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 158 596 6 1 ZTF_i 1366148272115 0 1.9334 397.522 14.8767 26.4806 6.374e-07 0.0176106 0.183574 3.80793e-06 1369 60. 0.056839 0.052117 19.7381 26.4806 2 2459120.6482755 596120321 101.843842666613 70.1302624579848 1.61541501099485 1.21256900667269 -645.453917413965 131.330989611463 -4.94781230695276 1.04405498294182 0.192043162744014 15.0059997177124 0.0920000001788139 6.04300022125244 0.626999974250793 2458274.858183 2458379.628507 0
 159 596 6 1 ZTF_i 1366169372115 0 1.7081 400.224 14.1429 26.4877 6.2e-07 0.0173104 0.185347 3.71665e-06 1373 60. 0.052535 0.051127 19.9042 26.4877 2 2459120.669375 596120321 135.90243100437 56.5313969983844 2.6741902968634 1.83382894100226 140.540009456569 111.271067667024 1.27154845794786 1.03713219781195 0.192043162744014 15.0059997177124 0.0920000001788139 6.04300022125244 0.626999974250793 2458274.858183 2458379.628507 0
 160 596 6 1 ZTF_r 1366191412115 0 1.825 167.556 13.2764 26.2904 2.6246e-06 0.0231778 0.109772 4.73478e-06 1344 30. 0.051732 0.050318 19.7676 26.2904 2 2459120.691412 596120221 117.829302280639 58.7336957081366 2.2316227404403 1.45009041854794 -54.3979823908866 110.246968888628 -0.49674250896998 1.04689418728201 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 161 596 6 1 ZTF_g 1366211842115 0 2.485 107.157 13.6087 26.3174 8.0893e-06 0.0360295 -0.0818484 1.82905e-05 1141 30. 0.056398 0.056335 19.4689 26.3174 2 2459120.7118403 596120121 -176.037807759205 62.957163125679 -3.1103954098073 1.07089258183561 -137.46328049332 107.619843437101 -1.28590694036144 1.0494202581999 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 162 596 6 1 ZTF_g 1366272742115 0 2.1737 105.884 13.8003 26.2842 7.0608e-06 0.0348565 -0.060485 1.53377e-05 1192 30. 0.053052 0.05225 19.5352 26.2842 1 2459120.7727431 596120121 20.5282606453143 59.6578595096656 0.38277122962022 1.04509018674921 -83.7815861033436 107.08899677117 -0.787623961837534 1.04644588501049 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 163 596 6 1 ZTF_g 1366355262115 0 2.3353 101.033 14.2313 26.2185 8.1073e-06 0.0359453 -0.028047 1.82096e-05 1119 30. 0.066484 0.068933 19.4117 26.2185 2 2459120.8552662 596120121 102.521511533826 66.6123859844705 1.71204356572133 1.18543024562862 127.391172477967 114.714238267793 1.11798815291486 1.05668488293896 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 164 596 6 1 ZTF_r 1367148692115 0 1.4999 165.415 16.2533 26.2657 3.6021e-06 0.0271885 0.104402 6.52505e-06 1347 30. 0.056727 0.064191 19.6454 26.2657 2 2459121.6486921 596120221 -251.119272082145 61.4725773816392 -4.54415799202179 1.33208416680268 -155.882412764235 123.736792045051 -1.26827507962019 1.03853633430879 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 165 596 6 1 ZTF_g 1367186412115 0 1.611 105.575 15.7091 26.2791 6.4214e-06 0.0340765 -0.0415852 1.34264e-05 1236 30. 0.052336 0.053291 19.6605 26.2791 2 2459121.686412 596120121 81.7652623316569 59.2407881446779 1.53533378888604 1.06542517846219 194.972189328149 119.954849342274 1.63632682894636 1.04192666236486 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 166 596 6 1 ZTF_r 1367196292115 0 1.3921 167.812 15.7399 26.2826 3.2835e-06 0.0261742 0.102536 5.89916e-06 1364 30. 0.065011 0.070938 19.7385 26.2826 2 2459121.6962963 596120221 -182.893833927865 57.822013222532 -3.51852512324838 1.61255125983752 -446.521778048641 119.423420558672 -3.76416222053812 1.03533440491554 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
